Periodo,Variable,Geografia,Valor
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,36.435
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,35.765
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,262.792
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,99.363
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,97.639
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,111.461
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,109.374
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,94.78
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,56.234
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,62.482
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,494.817
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",48.563
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,39.424
2013-03-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,152.972
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1925.175
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1520.99
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,32.566
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,68.493
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,93.813
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,500.965
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,71.189
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,133.835
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,25.3
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,52.37
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,36.471
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,33.456
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,262.39
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,101.371
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,95.136
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,103.126
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,105.411
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,94.791
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,56.314
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,61.874
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,495.179
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",49.208
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,39.155
2013-04-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,163.031
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1916.492
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1516.106
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,32.365
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,69.454
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,93.347
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,499.424
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,70.936
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,133.767
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,25.453
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,52.807
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,36.516
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,31.715
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,242.911
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,102.498
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,93.717
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,100.223
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,105.763
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,92.464
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,56.066
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,61.04
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,496.232
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",49.276
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,39.362
2013-05-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,167.454
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1908.564
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1513.471
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,32.07
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,70.196
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,92.688
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,497.703
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,70.694
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,134.297
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,25.399
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,53.518
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,36.467
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,31.007
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,238.864
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,103.091
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,93.845
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,99.874
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,105.562
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,91.369
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,55.925
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,59.709
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,493.949
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",49.25
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,39.355
2013-06-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,168.537
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1909.407
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1517.973
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,31.825
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,71.002
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,93.198
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,499.359
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,70.772
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,134.608
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,25.787
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,53.837
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,36.444
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,30.54
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,239.009
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,103.62
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,96.067
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,101.006
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,106.327
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,90.636
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,56.163
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,59.3
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,493.372
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",49.427
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,39.737
2013-07-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,168.565
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1920.657
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1516.665
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,31.984
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,72.852
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,94.141
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,499.407
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,71.524
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,135.414
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,26.167
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,55.386
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,36.549
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,30.009
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,239.623
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,102.692
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,96.807
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,100.868
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,107.336
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,88.899
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,56.418
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,59.576
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,494.561
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",49.408
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,40.451
2013-08-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,165.571
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1919.411
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1516.173
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,31.379
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,72.698
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,94.669
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,500.396
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,71.229
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,135.003
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,26.101
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,56.467
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,36.265
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,29.527
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,238.411
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,100.78
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,96.616
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,100.074
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,109.478
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,87.349
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,56.481
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,60.175
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,493.458
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",49.306
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,40.865
2013-09-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,163.529
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1925.68
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1522.686
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,31.635
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,73.744
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,96.069
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,503.751
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,72.043
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,139.347
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,27.176
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,57.021
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,36.428
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,29.691
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,237.994
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,100.085
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,97.043
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,100.034
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,114.686
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,90.414
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,56.844
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,60.939
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,495.61
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",50.88
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,41.562
2013-10-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,155.211
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1938.312
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1524.897
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,31.81
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,74.268
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,96.695
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,CÓRDOBA,504.199
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,CORRIENTES,72.154
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,ENTRE RÍOS,139.45
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,FORMOSA,27.836
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,JUJUY,58.419
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,LA PAMPA,36.323
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,LA RIOJA,29.397
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,MENDOZA,239.631
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,MISIONES,100.906
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,NEUQUÉN,98.965
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,RíO NEGRO,101.513
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,SALTA,115.866
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,SAN JUAN,87.023
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,SAN LUIS,57.396
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA CRUZ,61.358
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,SANTA FE,498.986
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,"SANTIAGO 
DEL ESTERO",50.726
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,TIERRA DEL FUEGO,41.77
2013-11-01T00:00:00Z,Asalariados registrados en el sector privado,TUCUMÁN,153.708
2013-12-01T00:00:00Z,Asalariados registrados en el sector privado,BUENOS AIRES,1951.86
2013-12-01T00:00:00Z,Asalariados registrados en el sector privado,"Cdad. Autónoma 
de Buenos Aires",1526.684
2013-12-01T00:00:00Z,Asalariados registrados en el sector privado,CATAMARCA,31.605
2013-12-01T00:00:00Z,Asalariados registrados en el sector privado,CHACO,72.713
2013-12-01T00:00:00Z,Asalariados registrados en el sector privado,CHUBUT,97.834
